srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.2,6867,149.171.126.19,912,tcp,FIN,0.652382,874,268,254,252,2,1,-,9650.787109,2746.856934,10,6,255,255,3943871582,238959595,87,45,0,0,3899.920624,162.28225,1424260249,1424260250,66.484556,104.583,0.205096,0.129463,0.075633,0,1,,, ,3,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,19751,149.171.126.19,111,tcp,FIN,0.761826,564,354,254,252,2,1,-,5334.551758,3255.33667,10,8,255,255,1463730353,1413417561,56,44,0,0,5736.975218,138.336656,1424260264,1424260265,82.538667,100.041141,0.103551,0.061529,0.042022,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,29173,149.171.126.19,111,tcp,FIN,1.378496,564,354,254,252,2,1,-,2948.140381,1799.062134,10,8,255,255,679622854,968248805,56,44,0,0,9016.607845,274.566469,1424260280,1424260282,150.461333,171.562719,0.634148,0.177556,0.456592,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,37372,149.171.126.19,25,tcp,FIN,1.263167,131090,2294,62,252,55,8,smtp,823074.0625,14104.23145,116,34,255,255,646201850,2522631390,1130,67,0,0,1013.89654,44.471141,1424260288,1424260289,10.975574,37.856938,0.03559,0.01388,0.02171,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,58822,149.171.126.19,21,tcp,FIN,1.811713,1280,1628,62,252,7,9,ftp,5418.07666,6862.01416,24,22,255,255,1831774050,3522353530,53,74,0,0,4290.339069,142.694969,1424260293,1424260294,78.770128,85.001289,0.079917,0.025611,0.054306,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,4622,149.171.126.19,54297,tcp,FIN,0.903787,450,1176,62,252,1,2,ftp-data,3584.915527,9108.34082,10,8,255,255,3632097647,404052427,45,147,0,0,6917.640152,183.127438,1424260294,1424260294,100.319333,125.05743,0.074721,0.028382,0.046339,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,4622,149.171.126.19,54297,tcp,FIN,0.903787,450,1176,62,252,1,2,ftp-data,3584.915527,9108.34082,10,8,255,255,3632097647,404052427,45,147,0,0,6917.640152,183.127438,1424260294,1424260294,100.319333,125.05743,0.074721,0.028382,0.046339,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,58822,149.171.126.19,21,tcp,FIN,1.811713,1280,1628,62,252,7,9,ftp,5418.07666,6862.01416,24,22,255,255,1831774050,3522353530,53,74,0,0,4290.339069,142.694969,1424260293,1424260294,78.770128,85.001289,0.079917,0.025611,0.054306,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,14053,149.171.126.19,111,udp,CON,0.059835,168,112,254,60,0,0,-,11230.88477,7487.256348,2,2,0,0,0,0,84,56,0,0,0.0,0.0,1424260298,1424260298,0.009,0.002,0.0,0.0,0.0,0,0,,, ,2,2,1,15,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,44136,149.171.126.19,56573,tcp,FIN,0.468965,1260,354,254,252,2,1,-,19344.72656,5288.241211,10,8,255,255,1769295778,2635356205,126,44,0,0,3097.795982,120.592031,1424260298,1424260299,46.063,64.10357,0.074087,0.020239,0.053848,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.2,19022,149.171.126.19,80,tcp,FIN,0.624991,1192,2710,62,252,2,2,http,13734.59766,30362.03711,10,8,255,255,2151428352,3299933118,119,339,1,806,3696.825383,153.894828,1424260304,1424260305,69.336,86.659859,0.095727,0.018364,0.077363,0,1,1.0,, ,1,1,1,2,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,64156,149.171.126.19,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260351,1424260351,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,44635,149.171.126.19,80,tcp,FIN,0.309849,812,2186,62,252,2,2,http,18873.70898,49391.80078,10,8,255,255,3351747673,3387298412,81,273,1,674,1805.643715,63.662594,1424260355,1424260355,34.427667,40.375145,0.079224,0.026617,0.052607,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,17807,149.171.126.19,80,tcp,FIN,0.293019,994,268,254,252,2,1,http,24435.27539,6115.644531,10,6,255,255,3799851476,2479919676,99,45,1,0,1585.262861,87.420906,1424260360,1424260361,32.557667,48.639801,0.089332,0.025882,0.06345,0,1,1.0,, ,1,1,1,27,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,19218,149.171.126.19,111,tcp,FIN,0.777937,564,354,254,252,2,1,-,5224.073242,3187.918945,10,8,255,255,474655943,3888487077,56,44,0,0,5735.775424,165.819437,1424260422,1424260422,84.591889,106.694289,0.0946,0.031074,0.063526,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,55963,149.171.126.19,515,tcp,FIN,0.429833,4716,268,254,252,3,1,-,80459.15625,4169.061035,12,6,255,255,1663680759,1300127672,393,45,0,0,2730.972065,137.106594,1424260426,1424260426,37.592635,79.712203,0.081312,0.031263,0.050049,0,1,,, ,2,1,1,16,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,17126,149.171.126.19,80,tcp,FIN,1.331992,876,29462,62,252,2,11,http,4888.917969,170145.1563,14,26,255,255,1263294801,1327456761,63,1133,1,13824,7616.064842,6770.560716,1424260442,1424260443,102.36469,51.0148,0.103903,0.05662,0.047283,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,61702,149.171.126.19,13666,tcp,FIN,0.348229,8666,268,254,252,4,1,-,184866.8594,5146.039062,14,6,255,255,1089607214,527685779,619,45,0,0,1522.431617,77.136594,1424260448,1424260448,23.595385,54.623199,0.135387,0.075104,0.060283,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,62307,149.171.126.19,59916,tcp,FIN,0.521405,364,562,62,252,1,2,ftp-data,4894.467773,7548.834473,8,8,255,255,650907781,4212713301,46,70,0,0,5159.004488,144.906859,1424260460,1424260461,74.486431,72.271141,0.058361,0.010925,0.047436,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,62307,149.171.126.19,59916,tcp,FIN,0.521405,364,562,62,252,1,2,ftp-data,4894.467773,7548.834473,8,8,255,255,650907781,4212713301,46,70,0,0,5159.004488,144.906859,1424260460,1424260461,74.486431,72.271141,0.058361,0.010925,0.047436,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,20845,149.171.126.19,21,tcp,FIN,1.412172,1072,1634,62,252,7,9,ftp,5772.667969,8837.450195,20,22,255,255,1418266860,964238664,54,74,0,0,3806.267166,3488.044386,1424260460,1424260461,74.32484,62.58181,0.107801,0.07411,0.033691,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,20845,149.171.126.19,21,tcp,FIN,1.412172,1072,1634,62,252,7,9,ftp,5772.667969,8837.450195,20,22,255,255,1418266860,964238664,54,74,0,0,3806.267166,3488.044386,1424260460,1424260461,74.32484,62.58181,0.107801,0.07411,0.033691,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,57957,149.171.126.19,80,tcp,FIN,0.342827,906,7698,62,252,2,4,http,19041.67383,164677.8125,10,12,255,255,3966229666,3446343794,91,642,1,3364,1828.464447,1868.618463,1424260477,1424260477,38.091889,25.797273,0.09896,0.058382,0.040578,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,7498,149.171.126.19,3389,tcp,FIN,0.751148,2708,2646,254,252,6,3,-,27243.63281,25837.78516,18,12,255,255,2568772307,2746046568,150,221,0,0,3085.46962,96.241234,1424260482,1424260483,44.185176,62.751,0.112066,0.060116,0.05195,0,1,,, ,1,1,1,18,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,2556,149.171.126.19,80,tcp,FIN,0.30839,1192,1822,62,252,2,2,http,27834.88477,41376.17969,10,8,255,255,2963041904,670758872,119,228,1,363,1649.720177,50.64316,1424260503,1424260503,34.265556,31.920857,0.064696,0.015824,0.048872,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,35232,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260521,1424260521,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,37726,149.171.126.19,80,tcp,FIN,0.725394,826,8690,62,252,2,4,http,8205.196289,88999.90625,10,14,255,255,1858160056,3693496875,83,621,1,3807,5121.11119,3707.798078,1424260521,1424260522,80.561222,54.237847,0.078688,0.020297,0.058391,0,1,1.0,, ,1,1,1,1,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,12741,149.171.126.19,80,tcp,FIN,0.332374,962,1412,62,252,2,2,http,20843.98828,29749.61914,10,8,255,255,3110314979,3783793094,96,177,1,278,1920.200984,61.168133,1424260524,1424260525,36.930444,44.902855,0.069215,0.017254,0.051961,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1,dos_3_14917112619
175.45.176.2,51658,149.171.126.19,80,tcp,FIN,0.403218,24308,354,254,252,9,1,http,462201.5938,6150.519043,24,8,255,255,3597608847,3514542235,1013,44,1,0,1244.605036,82.828063,1424260526,1424260527,15.722609,49.570285,0.087174,0.056216,0.030958,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,23174,149.171.126.19,80,tcp,FIN,0.388282,822,3078,62,252,2,2,http,15246.65039,55506.05078,10,8,255,255,539158887,276324604,82,385,1,1124,2289.052332,69.387711,1424260535,1424260535,43.142444,48.80543,0.067181,0.045801,0.02138,0,1,1.0,, ,1,1,1,3,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,10501,149.171.126.19,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260538,1424260538,0.005,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,45174,149.171.126.19,43189,tcp,FIN,0.29538,700,268,254,252,2,1,-,17062.76758,6066.761719,10,6,255,255,670136805,555700000,70,45,0,0,1564.857628,63.097777,1424260542,1424260542,32.82,45.842,0.08606,0.06545,0.02061,0,1,,, ,1,1,1,2,1,1,1,Shellcode,1,shellcode_2_14917112619
175.45.176.1,28427,149.171.126.19,80,tcp,FIN,0.295888,834,1304,62,252,2,2,http,20304.98047,30849.50977,10,8,255,255,3771531058,2813672915,83,163,1,232,1617.191579,46.19077,1424260547,1424260548,32.876444,31.224715,0.039909,0.02586,0.014049,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1,dos_3_14917112619
175.45.176.1,28427,149.171.126.19,80,tcp,FIN,0.295888,834,1304,62,252,2,2,http,20304.98047,30849.50977,10,8,255,255,3771531058,2813672915,83,163,1,232,1617.191579,46.19077,1424260547,1424260548,32.876444,31.224715,0.039909,0.02586,0.014049,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,1098,149.171.126.19,111,tcp,FIN,1.184111,564,354,254,252,2,1,-,3432.110596,2094.398193,10,8,255,255,4191504189,1688524516,56,44,0,0,8187.17099,264.010969,1424260551,1424260552,129.672,163.271719,0.068514,0.041201,0.027313,0,1,,, ,2,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,21687,149.171.126.19,80,tcp,FIN,2.941546,2712,368385,62,252,2,140,http,7228.852051,998378.4375,50,286,255,255,3564370978,2552371448,54,1288,1,178204,3093.562379,1297.298274,1424260563,1424260566,60.03155,10.0002,0.17207,0.090766,0.081304,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,7703,149.171.126.19,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260570,1424260570,0.006,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,63551,149.171.126.19,80,tcp,FIN,0.306368,768,4226,62,252,2,2,http,18069.77344,99331.52344,10,10,255,255,3427639205,987047267,77,423,1,1663,1699.179104,1729.942364,1424260573,1424260573,34.040889,28.640335,0.067005,0.047939,0.019066,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,32858,149.171.126.19,80,tcp,FIN,0.373089,1292,2802,62,252,3,3,http,25409.48828,54078.25,12,10,255,255,2381225004,3652342188,108,280,1,663,1620.546572,53.71698,1424260597,1424260597,33.917182,39.385777,0.064161,0.017831,0.04633,0,1,1.0,, ,2,1,1,8,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,14661,149.171.126.19,80,tcp,FIN,0.509293,980,354,254,252,2,1,http,13854.5,4869.495605,10,8,255,255,3598636498,942050416,98,44,1,0,3686.590502,124.491891,1424260602,1424260602,53.403333,66.99343,0.09898,0.040335,0.058645,0,1,1.0,, ,1,1,1,7,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,50598,149.171.126.19,111,tcp,FIN,0.728096,564,354,254,252,2,1,-,5581.681641,3406.144287,10,8,255,255,3269051589,90690045,56,44,0,0,5780.439319,130.787813,1424260605,1424260606,77.590889,95.564141,0.111133,0.059136,0.051997,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,57157,149.171.126.19,80,tcp,FIN,0.312631,776,268,254,252,2,1,http,17886.90039,5731.99707,10,6,255,255,2119831753,368609371,78,45,1,0,1702.763985,83.897727,1424260622,1424260623,34.664333,57.402199,0.092682,0.025602,0.06708,0,1,1.0,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,35271,149.171.126.19,80,tcp,FIN,0.238607,922,268,254,252,2,1,http,27828.18555,7510.257324,10,6,255,255,3892841057,346792418,92,45,1,0,1225.25212,61.659156,1424260632,1424260632,21.319778,43.604,0.037775,0.020584,0.017191,0,1,1.0,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,10829,149.171.126.19,111,tcp,FIN,0.685503,564,354,254,252,2,1,-,5928.493164,3617.78125,10,8,255,255,489719644,1890857288,56,44,0,0,5674.360808,132.725516,1424260664,1424260664,74.279556,90.673,0.10088,0.050783,0.050097,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,64630,149.171.126.19,18281,tcp,FIN,0.2206,804,268,254,252,2,1,-,26255.66797,8123.300293,10,6,255,255,3717487387,615647066,80,45,0,0,1241.128693,50.181078,1424260668,1424260668,22.295556,35.059,0.101779,0.045302,0.056477,0,1,,, ,1,1,1,17,1,1,1,Shellcode,1,shellcode_2_14917112619
175.45.176.2,20367,149.171.126.19,53,udp,INT,3e-06,148,0,254,0,0,0,dns,197333328.0,0.0,2,0,0,0,0,0,74,0,0,0,0.0,0.0,1424260675,1424260675,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,52517,149.171.126.19,80,tcp,FIN,0.388215,2286,13372,254,252,3,6,http,43192.55859,258351.6875,12,16,255,255,3119946474,1647754404,191,836,1,6070,1716.650102,1820.398286,1424260689,1424260690,33.466999,23.632266,0.078167,0.033728,0.044439,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,61346,149.171.126.19,80,tcp,FIN,0.428976,776,268,254,252,2,1,http,13035.69434,4177.389648,10,6,255,255,451386391,1944340527,78,45,1,0,3477.228122,157.166516,1424260694,1424260694,46.430556,84.316797,0.040918,0.007389,0.033529,0,1,1.0,, ,1,1,1,7,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,37370,149.171.126.19,80,tcp,FIN,0.294319,1008,268,254,252,2,1,http,24680.70313,6088.631836,10,6,255,255,1291358703,2310719370,101,45,1,0,2017.155631,89.474328,1424260703,1424260703,32.009556,48.640602,0.115365,0.051107,0.064258,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,63705,149.171.126.19,8484,tcp,FIN,1.619258,1398,2348,254,252,2,2,http,6220.132812,10444.29004,10,10,255,255,4075816469,600700598,140,235,1,734,13295.76074,265.49675,1424260737,1424260739,179.917556,176.190328,0.102475,0.032758,0.069717,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.2,15117,149.171.126.19,80,tcp,FIN,0.319077,866,3814,62,252,2,3,http,19556.4082,86073.27344,10,10,255,255,1429130164,575273494,87,381,1,1437,1855.813785,2579.303769,1424260773,1424260774,35.453,31.665667,0.086048,0.033317,0.052731,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,31543,149.171.126.19,111,tcp,FIN,0.673243,564,354,254,252,2,1,-,6036.453613,3683.662598,10,8,255,255,4087604391,1050752498,56,44,0,0,5596.100484,139.048344,1424260781,1424260782,72.962667,93.00343,0.077199,0.022201,0.054998,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,5969,149.171.126.19,80,tcp,FIN,0.412566,862,2068,62,252,2,2,http,15047.28906,35097.41406,10,8,255,255,435456866,4024976555,86,259,1,485,2502.603102,73.69718,1424260811,1424260812,45.840667,48.889,0.129705,0.069633,0.060072,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,6618,149.171.126.19,111,tcp,FIN,0.860672,564,354,254,252,2,1,-,4721.891602,2881.469482,10,8,255,255,2665348453,3650914289,56,44,0,0,6354.967118,166.324125,1424260833,1424260834,88.669667,116.727289,0.120593,0.043573,0.07702,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,11923,149.171.126.19,28599,tcp,FIN,0.793757,710,268,254,252,2,1,-,6440.257812,2257.61792,10,6,255,255,3491037920,965226393,71,45,0,0,6356.03197,264.796688,1424260856,1424260856,85.805556,147.524406,0.092705,0.05613,0.036575,0,1,,, ,1,1,1,1,1,1,1,Shellcode,1,shellcode_2_14917112619
175.45.176.1,20203,149.171.126.19,52649,tcp,FIN,1.095201,364,3754,62,252,1,3,ftp-data,2330.165771,24682.22656,8,10,255,255,2489798808,18700393,46,375,0,0,11038.61938,9254.196099,1424260860,1424260861,156.34871,113.750444,0.116973,0.071444,0.045529,0,1,,, ,1,1,1,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,20203,149.171.126.19,52649,tcp,FIN,1.095201,364,3754,62,252,1,3,ftp-data,2330.165771,24682.22656,8,10,255,255,2489798808,18700393,46,375,0,0,11038.61938,9254.196099,1424260860,1424260861,156.34871,113.750444,0.116973,0.071444,0.045529,0,1,,, ,1,1,1,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,64532,149.171.126.19,21,tcp,FIN,2.89417,1158,1646,62,252,7,9,ftp,3057.18042,4345.287109,22,22,255,255,2815023456,3839844967,53,75,0,0,7634.80273,9059.921484,1424260859,1424260862,136.682241,134.477435,0.140103,0.070136,0.069967,0,1,,1.0,1,1,1,1,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,64532,149.171.126.19,21,tcp,FIN,2.89417,1158,1646,62,252,7,9,ftp,3057.18042,4345.287109,22,22,255,255,2815023456,3839844967,53,75,0,0,7634.80273,9059.921484,1424260859,1424260862,136.682241,134.477435,0.140103,0.070136,0.069967,0,1,,1.0,1,1,1,1,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.3,26959,149.171.126.19,80,tcp,FIN,0.502955,946,268,254,252,2,1,http,13551.90723,3562.942871,10,6,255,255,3934987793,1674517954,95,45,1,0,2759.1091,138.614016,1424260867,1424260868,52.311222,85.868,0.162162,0.07361,0.088552,0,1,1.0,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,18652,149.171.126.19,110,tcp,FIN,2.169618,1298,64100,62,252,7,30,pop3,4616.480957,232664.0156,28,64,255,255,22087294,224610938,46,1002,0,0,4107.180932,3023.339492,1424260883,1424260885,80.356226,32.662096,0.142066,0.072661,0.069405,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,23771,149.171.126.19,80,tcp,FIN,0.639366,1962,268,254,252,2,1,http,22096.89063,2802.776611,10,6,255,255,2950290263,3029837174,196,45,1,0,3854.482191,179.727344,1424260887,1424260888,67.528222,113.257,0.134001,0.073078,0.060923,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,8875,149.171.126.19,80,tcp,FIN,0.542504,830,2662,62,252,2,2,http,11015.58691,34359.19141,10,8,255,255,476697351,674564397,83,333,1,931,3030.168642,105.775195,1424260911,1424260911,60.278222,61.28357,0.126021,0.070191,0.05583,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,64417,149.171.126.19,25,tcp,FIN,1.617809,9475,1904,62,252,10,8,smtp,45053.52344,8989.936523,26,22,255,255,341601606,795412779,364,87,0,0,3525.680051,99.561523,1424260921,1424260923,64.712362,75.293664,0.065602,0.035759,0.029843,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,30913,149.171.126.19,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260924,1424260924,0.005,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,57197,149.171.126.19,80,tcp,FIN,0.430326,904,268,254,252,2,1,http,15132.71289,4164.284668,10,6,255,255,1461319111,3110812183,90,45,1,0,2323.366698,104.698711,1424260926,1424260926,45.023889,76.175,0.068518,0.049449,0.019069,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,7788,149.171.126.19,3306,tcp,FIN,1.098419,860,562,254,252,3,3,-,5746.441406,3685.296875,12,10,255,255,1068404357,3805107050,72,56,0,0,5944.07308,159.671078,1424260936,1424260937,99.770635,117.722219,0.102455,0.038916,0.063539,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,49991,149.171.126.19,80,tcp,FIN,0.638173,818,1678,62,252,2,2,http,9238.874023,18415.07031,10,8,255,255,2942461961,3015831250,82,210,1,427,3672.249207,149.503266,1424260950,1424260950,70.908111,76.24,0.190926,0.072771,0.118155,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,9114,149.171.126.19,80,tcp,FIN,0.595368,848,2684,62,252,2,2,http,10265.91895,31563.66992,10,8,255,255,3891056948,567882990,85,336,1,915,3543.415129,91.338797,1424260958,1424260959,66.152,78.160289,0.101756,0.047528,0.054228,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,53,149.171.126.19,53,udp,CON,0.282159,118,258,254,60,0,0,dns,1672.815674,3657.512207,2,2,0,0,0,0,59,129,0,0,0.0,0.0,1424260965,1424260965,0.008,0.006,0.0,0.0,0.0,0,0,,, ,1,1,1,5,1,1,1,DoS,1,dos_3_14917112619
175.45.176.3,56308,149.171.126.19,25,tcp,FIN,2.238142,83134,2050,62,252,36,8,smtp,293346.875,7066.575684,78,28,255,255,3758195231,2666282850,1066,73,0,0,2411.954598,95.564758,1424260970,1424260972,29.051494,80.04193,0.186985,0.077008,0.109977,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,9639,149.171.126.19,25,tcp,FIN,1.211645,652,718,254,252,3,3,smtp,3948.351074,4351.109375,12,12,255,255,4200877793,3640512939,54,60,0,0,7574.508359,136.509062,1424260989,1424260990,110.149543,104.558906,0.114139,0.060747,0.053392,0,1,,, ,1,1,1,11,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,39697,149.171.126.19,80,tcp,FIN,1.583141,2134,138999,62,252,2,54,http,10338.94043,696125.0,24,112,255,255,2811034665,454368869,89,1241,1,66861,3286.935171,1613.390978,1424260992,1424260993,68.832217,12.862622,0.208399,0.09673,0.111669,0,1,1.0,, ,3,1,1,2,2,1,1,Generic,1,generic_1_14917112619
175.45.176.2,20054,149.171.126.19,56773,tcp,FIN,0.933233,364,1256,62,252,1,2,ftp-data,2734.57959,9421.012695,8,8,255,255,659457963,3501112813,46,157,0,0,9546.799087,257.704953,1424261082,1424261083,133.318996,125.52857,0.09498,0.040888,0.054092,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.2,20449,149.171.126.19,21,tcp,FIN,3.402476,1342,1818,62,252,7,9,ftp,3035.436523,4112.299316,26,26,255,255,2887459952,3574945410,52,70,0,0,7646.914688,8534.678722,1424261080,1424261083,136.099045,139.349996,0.133933,0.057352,0.076581,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.2,20054,149.171.126.19,56773,tcp,FIN,0.933233,364,1256,62,252,1,2,ftp-data,2734.57959,9421.012695,8,8,255,255,659457963,3501112813,46,157,0,0,9546.799087,257.704953,1424261082,1424261083,133.318996,125.52857,0.09498,0.040888,0.054092,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.2,20449,149.171.126.19,21,tcp,FIN,3.402476,1342,1818,62,252,7,9,ftp,3035.436523,4112.299316,26,26,255,255,2887459952,3574945410,52,70,0,0,7646.914688,8534.678722,1424261080,1424261083,136.099045,139.349996,0.133933,0.057352,0.076581,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,59726,149.171.126.19,65219,tcp,FIN,1.246285,364,3754,62,252,1,3,ftp-data,2047.685791,21690.06445,8,10,255,255,2605135351,2014234310,46,375,0,0,12319.94372,9308.396775,1424261098,1424261099,177.273,128.772556,0.116838,0.087326,0.029512,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
