srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.1,61479,149.171.126.13,80,tcp,FIN,0.562553,818,268,254,252,2,1,http,10480.79004,3185.477783,10,6,255,255,4223077417,4148305602,82,45,1,0,3264.183583,141.161234,1424237730,1424237731,56.157444,95.956797,0.139483,0.08276,0.056723,0,1,1.0,, ,2,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112613
175.45.176.0,47041,149.171.126.13,80,tcp,FIN,22.076349,14614,2803554,62,252,2,1008,http,5279.496094,1015446.188,322,2022,255,255,3220361109,15224162,45,1387,1,1360896,3323.730371,1345.889321,1424237710,1424237732,68.77343,10.888596,0.266797,0.070498,0.196299,0,1,1.0,, ,2,1,1,2,2,1,1,Generic,1,generic_1_14917112613
175.45.176.3,5217,149.171.126.13,143,tcp,FIN,3.505313,2652,347476,62,252,6,137,-,5945.260742,790176.5,56,278,255,255,3518315997,3648964174,47,1250,0,0,3206.511535,1479.740721,1424237735,1424237739,63.732964,12.512169,0.065319,0.038773,0.026546,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.0,57083,149.171.126.13,38279,tcp,FIN,0.402674,626,268,254,252,2,1,-,11205.09375,4450.25,10,6,255,255,3343403049,629822335,63,45,0,0,2276.132035,118.975289,1424237740,1424237740,43.666778,73.090203,0.107597,0.037214,0.070383,0,1,,, ,3,1,1,2,1,1,1,Shellcode,1,shellcode_1_14917112613
175.45.176.0,56247,149.171.126.13,25,tcp,FIN,1.291572,5453,1722,62,252,9,8,smtp,32369.85742,10133.3877,24,20,255,255,355109820,1643110269,227,86,0,0,2859.907969,80.51157,1424237740,1424237741,56.155306,66.163422,0.051243,0.033726,0.017517,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.0,50652,149.171.126.13,25,tcp,FIN,0.748454,12202,828,254,252,7,4,smtp,123903.4141,8112.723145,20,12,255,255,2222282613,3097829887,610,69,0,0,2284.661877,79.857727,1424237749,1424237750,39.392316,65.26191,0.11235,0.029877,0.082473,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.3,38570,149.171.126.13,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424237769,1424237769,0.01,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112613
175.45.176.2,16174,149.171.126.13,110,tcp,FIN,2.782343,1718,182218,62,252,7,76,pop3,4810.334473,520568.4688,38,156,255,255,2591176882,2041804686,45,1168,0,0,3543.191752,1655.562821,1424237770,1424237773,75.198458,17.661909,0.163192,0.061646,0.101546,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,30471,149.171.126.13,3306,tcp,FIN,0.64819,608,646,254,252,2,3,-,6763.44873,7183.078613,10,10,255,255,69958504,3813396338,61,65,0,0,3653.999232,74.772414,1424237797,1424237798,72.021111,63.302332,0.14908,0.077696,0.071384,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.2,30471,149.171.126.13,3306,tcp,FIN,0.64819,608,646,254,252,2,3,-,6763.44873,7183.078613,10,10,255,255,69958504,3813396338,61,65,0,0,3653.999232,74.772414,1424237797,1424237798,72.021111,63.302332,0.14908,0.077696,0.071384,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.3,26109,149.171.126.13,80,tcp,FIN,0.483091,1378,268,254,252,2,1,http,20550.99414,3709.446045,10,6,255,255,1299259243,2970563785,138,45,1,0,2776.057801,135.597938,1424237802,1424237803,51.898444,84.358203,0.139586,0.061285,0.078301,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,14359,149.171.126.13,3306,tcp,FIN,1.032714,608,646,254,252,2,3,-,4245.125,4508.508789,10,10,255,255,2926907060,448596934,61,65,0,0,7256.022297,192.410188,1424237805,1424237806,114.746,106.643664,0.111814,0.045492,0.066322,0,1,,, ,3,3,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.2,30102,149.171.126.13,3306,tcp,FIN,0.845265,608,646,254,252,2,3,-,5186.539551,5508.332031,10,10,255,255,755531333,3351705943,61,65,0,0,5015.542308,122.656117,1424237806,1424237807,93.907444,80.936891,0.202978,0.116824,0.086154,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.2,30102,149.171.126.13,3306,tcp,FIN,0.845265,608,646,254,252,2,3,-,5186.539551,5508.332031,10,10,255,255,755531333,3351705943,61,65,0,0,5015.542308,122.656117,1424237806,1424237807,93.907444,80.936891,0.202978,0.116824,0.086154,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.0,32042,149.171.126.13,3500,tcp,FIN,0.608684,782,268,254,252,2,1,-,9252.748047,2944.056396,10,6,255,255,4025589421,768917935,78,45,0,0,3629.911828,186.808375,1424237818,1424237819,64.400222,109.513,0.088353,0.061099,0.027254,0,1,,, ,1,4,3,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,14288,149.171.126.13,3306,tcp,FIN,1.01242,608,646,254,252,2,3,-,4330.218262,4598.881836,10,10,255,255,2016910779,4135660349,61,65,0,0,6702.724676,169.848844,1424237847,1424237848,112.491111,96.288891,0.190476,0.12279,0.067686,0,1,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.2,14288,149.171.126.13,3306,tcp,FIN,1.01242,608,646,254,252,2,3,-,4330.218262,4598.881836,10,10,255,255,2016910779,4135660349,61,65,0,0,6702.724676,169.848844,1424237847,1424237848,112.491111,96.288891,0.190476,0.12279,0.067686,0,1,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.3,5858,149.171.126.13,111,tcp,FIN,1.304935,564,354,254,252,2,1,-,3114.331299,1900.477783,10,8,255,255,3195935999,1863640750,56,44,0,0,8446.832088,285.895062,1424237856,1424237857,141.694556,174.217422,0.16295,0.085408,0.077542,0,1,,, ,1,4,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112613
175.45.176.2,34896,149.171.126.13,110,tcp,FIN,3.119448,1826,174087,62,252,7,72,pop3,4567.474609,443440.0,40,148,255,255,2569452669,2582065194,46,1176,0,0,3918.079178,2414.847967,1424237857,1424237861,79.985843,21.256469,0.134166,0.036287,0.097879,0,1,,, ,1,1,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.1,43015,149.171.126.13,80,tcp,FIN,0.816745,860,1120,62,252,2,2,http,7581.313965,9599.079102,10,8,255,255,3695786052,2610994518,86,140,1,141,4730.866883,155.191375,1424237863,1424237864,90.749444,95.640289,0.250408,0.146922,0.103486,0,1,1.0,, ,1,1,2,2,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.0,65298,149.171.126.13,25,tcp,FIN,2.044261,2803,1780,62,252,8,8,smtp,10472.24414,6617.550293,22,20,255,255,894159898,1091925201,127,89,0,0,4702.583601,118.936219,1424237868,1424237870,97.345235,101.657313,0.185741,0.112763,0.072978,0,1,,, ,1,1,1,2,1,1,1,DoS,1,dos_1_14917112613
175.45.176.1,54374,149.171.126.13,25,tcp,FIN,3.840352,194219,2694,62,252,79,8,smtp,402119.375,5478.664551,164,42,255,255,2676859771,325021496,1184,64,0,0,3008.105083,135.115953,1424237884,1424237888,23.560442,92.36507,0.134806,0.052764,0.082042,0,1,,, ,2,1,2,2,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.1,54384,149.171.126.13,110,tcp,FIN,2.757415,972,2422,62,252,7,8,pop3,2680.771729,6675.817383,20,20,255,255,3766158220,2444959048,49,121,0,0,8980.678102,240.506547,1424237894,1424237897,145.053207,141.137531,0.137505,0.075793,0.061712,0,1,,, ,1,1,2,2,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.3,58686,149.171.126.13,80,tcp,FIN,2.423645,1826,223657,62,252,2,85,http,5852.342285,734058.0,34,176,255,255,3545238149,2825432259,54,1271,1,108032,4171.077193,1703.805725,1424237905,1424237907,73.443788,13.536063,0.12626,0.054116,0.072144,0,1,1.0,, ,1,1,2,2,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,9086,149.171.126.13,3306,tcp,FIN,0.750231,608,646,254,252,2,3,-,5843.533203,6206.088379,10,10,255,255,2784643321,1439992813,61,65,0,0,4674.619016,98.939719,1424237913,1424237914,83.258333,70.847336,0.175115,0.112596,0.062519,0,1,,, ,4,3,1,2,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.2,13649,149.171.126.13,3306,tcp,FIN,1.475579,694,646,254,252,2,3,-,3453.55957,3155.371582,12,10,255,255,1876506789,1138694991,58,65,0,0,8092.802745,237.552469,1424237915,1424237917,134.13827,156.042781,0.147062,0.071186,0.075876,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,13703,149.171.126.13,3306,tcp,FIN,0.970253,608,646,254,252,2,3,-,4518.40918,4798.748535,10,10,255,255,786338935,2112067607,61,65,0,0,5938.317672,145.508547,1424237918,1424237919,107.805889,94.301336,0.203288,0.120795,0.082493,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,13721,149.171.126.13,3306,tcp,FIN,0.805995,608,646,254,252,2,3,-,5439.239746,5776.710938,10,10,255,255,2978194769,941408505,61,65,0,0,4934.818984,113.608555,1424237920,1424237921,89.555,77.532445,0.12219,0.074342,0.047848,0,1,,, ,3,3,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.2,14288,149.171.126.13,3306,tcp,FIN,1.107651,608,646,254,252,2,4,-,3957.925293,4203.490234,10,10,255,255,2016910862,4135660459,61,65,0,0,732793.5608,21987.9,1424237921,1424237923,7438.7002,7440.92,0.190476,0.12279,0.067686,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.2,14288,149.171.126.13,3306,tcp,FIN,1.107651,608,646,254,252,2,4,-,3957.925293,4203.490234,10,10,255,255,2016910862,4135660459,61,65,0,0,732793.5608,21987.9,1424237921,1424237923,7438.7002,7440.92,0.190476,0.12279,0.067686,0,1,,, ,3,3,2,2,2,2,3,Exploits,1,exploits_11_14917112613
175.45.176.2,30102,149.171.126.13,3306,tcp,FIN,1.416647,608,646,254,252,1,4,-,3094.631348,3286.634033,10,10,255,255,755531416,3351706053,61,65,0,0,1163133.584,34879.388,1424237924,1424237925,11773.2062,11773.135,0.202978,0.116824,0.086154,0,1,,, ,2,2,2,3,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30102,149.171.126.13,3306,tcp,FIN,1.416647,608,646,254,252,1,4,-,3094.631348,3286.634033,10,10,255,255,755531416,3351706053,61,65,0,0,1163133.584,34879.388,1424237924,1424237925,11773.2062,11773.135,0.202978,0.116824,0.086154,0,1,,, ,2,2,2,3,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30405,149.171.126.13,3306,tcp,FIN,1.549548,608,646,254,252,2,3,-,2829.212158,3004.74707,10,10,255,255,3757816085,624182848,61,65,0,0,10781.65713,269.93875,1424237928,1424237929,172.062111,158.351562,0.240744,0.124377,0.116367,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,60620,149.171.126.13,3306,tcp,FIN,0.81146,608,646,254,252,2,3,-,5402.607422,5737.805664,10,10,255,255,3463082273,2146035810,61,65,0,0,4573.330228,99.483883,1424237931,1424237931,90.162222,73.377445,0.278273,0.150229,0.128044,0,1,,, ,3,2,1,2,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,8637,149.171.126.13,3306,tcp,FIN,0.699843,608,646,254,252,2,3,-,6264.262207,6652.920898,10,10,255,255,3437123516,2631356399,61,65,0,0,4482.655023,98.21857,1424237932,1424237933,77.657667,69.107219,0.1063,0.07787,0.02843,0,1,,, ,3,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,10834,149.171.126.13,3306,tcp,FIN,0.859933,608,646,254,252,2,3,-,5098.071289,5414.375,10,10,255,255,3557770440,1733936834,61,65,0,0,4820.062121,101.766328,1424237933,1424237934,95.548111,84.498109,0.177153,0.098657,0.078496,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,1789,149.171.126.13,3306,tcp,FIN,0.847338,608,646,254,252,2,3,-,5173.850098,5494.855469,10,10,255,255,1028009234,4179795831,61,65,0,0,4911.342573,123.059062,1424237935,1424237935,94.148667,83.702891,0.213116,0.093338,0.119778,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,50345,149.171.126.13,3306,tcp,FIN,1.2096,608,646,254,252,2,3,-,3624.338623,3849.206543,10,10,255,255,2579473789,1619804062,61,65,0,0,7869.071688,185.304234,1424237936,1424237937,134.285111,127.203664,0.135355,0.064758,0.070597,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,54577,149.171.126.13,3306,tcp,FIN,0.917554,608,646,254,252,2,3,-,4777.92041,5074.36084,10,10,255,255,2829594820,3913364628,61,65,0,0,5625.996891,127.876156,1424237938,1424237939,101.835667,92.156664,0.163829,0.088143,0.075686,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,8630,149.171.126.13,3306,tcp,FIN,0.907155,608,646,254,252,2,3,-,4832.691406,5132.529785,10,10,255,255,613668022,470416934,61,65,0,0,6058.943422,162.677828,1424237939,1424237940,100.795,87.561664,0.220831,0.118044,0.102787,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,5780,149.171.126.13,3306,tcp,FIN,0.918946,608,646,254,252,2,3,-,4770.682617,5066.673828,10,10,255,255,3370947340,1134468726,61,65,0,0,5312.535521,102.070086,1424237941,1424237942,97.129111,88.551891,0.191416,0.12197,0.069446,0,1,,, ,1,1,1,3,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,30095,149.171.126.13,3306,tcp,FIN,1.393684,608,646,254,252,2,3,-,3145.619629,3340.785889,10,10,255,255,874669012,2422473339,61,65,0,0,10038.62299,284.335844,1424237944,1424237945,154.853778,141.140672,0.227658,0.122763,0.104895,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,8528,149.171.126.13,3306,tcp,FIN,0.854062,608,646,254,252,2,3,-,5133.116699,5451.594727,10,10,255,255,2625522348,2037119537,61,65,0,0,4881.728597,109.033398,1424237946,1424237947,90.820222,81.058781,0.217425,0.124525,0.0929,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,8661,149.171.126.13,3306,tcp,FIN,1.433799,608,646,254,252,2,3,-,3057.611328,3247.317139,10,10,255,255,1416118983,2873363983,61,65,0,0,10365.19403,255.5845,1424237948,1424237950,159.311,149.887438,0.119264,0.06336,0.055904,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,1661,149.171.126.13,3306,tcp,FIN,1.163633,608,646,254,252,2,3,-,3767.510986,4001.261719,10,10,255,255,404433134,148888837,61,65,0,0,7551.719431,185.643391,1424237950,1424237951,129.292556,121.554555,0.139665,0.068836,0.070829,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,10770,149.171.126.13,3306,tcp,FIN,1.396879,608,646,254,252,2,3,-,3138.425049,3333.14502,10,10,255,255,1529144140,2208499375,61,65,0,0,8854.843076,202.136453,1424237953,1424237954,155.208778,144.378219,0.133492,0.07405,0.059442,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,8658,149.171.126.13,3306,tcp,FIN,0.945868,608,646,254,252,2,3,-,4634.895996,4922.462891,10,10,255,255,1101882739,2592182206,61,65,0,0,5360.314501,125.321687,1424237955,1424237956,105.096444,94.717445,0.204766,0.086014,0.118752,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,42070,149.171.126.13,3306,tcp,FIN,1.061061,608,646,254,252,2,3,-,4131.713379,4388.060547,10,10,255,255,1669310978,3151070923,61,65,0,0,6174.640903,133.378734,1424237957,1424237958,117.895667,108.864555,0.137654,0.080537,0.057117,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,14281,149.171.126.13,3306,tcp,FIN,1.310391,608,646,254,252,2,3,-,3345.566406,3553.138184,10,10,255,255,2492505681,604711144,61,65,0,0,8014.589924,194.918141,1424237960,1424237962,145.599,123.510781,0.217423,0.12118,0.096243,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,29247,149.171.126.13,3306,tcp,FIN,2.540834,608,646,254,252,2,3,-,1725.417725,1832.469238,10,10,255,255,1805509845,494225766,61,65,0,0,22273.46339,637.078625,1424237964,1424237967,282.314889,273.570656,0.142144,0.077876,0.064268,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,64454,149.171.126.13,3306,tcp,FIN,0.655715,608,646,254,252,2,3,-,6685.831543,7100.645996,10,10,255,255,2629383209,2620863199,61,65,0,0,3755.505563,90.608492,1424237968,1424237969,72.857222,62.040445,0.146584,0.069914,0.07667,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,1506,149.171.126.13,3306,tcp,FIN,1.063706,608,732,254,252,2,3,-,4121.439453,5046.506836,10,12,255,255,2093324144,2065497622,61,61,0,0,6947.58242,126.158141,1424237969,1424237970,118.178778,90.871547,0.151312,0.064113,0.087199,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,1287,149.171.126.13,3306,tcp,FIN,0.677291,608,646,254,252,2,3,-,6472.845703,6874.445801,10,10,255,255,132819494,124351529,61,65,0,0,3958.761104,86.913062,1424237971,1424237972,75.254556,67.627664,0.145467,0.067951,0.077516,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,7264,149.171.126.13,3306,tcp,FIN,0.745282,608,646,254,252,2,3,-,5882.337402,6247.299805,10,10,255,255,80643956,2736948203,61,65,0,0,4627.725178,109.844586,1424237973,1424237973,82.809111,69.701555,0.134092,0.086702,0.04739,0,1,,, ,3,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,4649,149.171.126.13,3306,tcp,FIN,1.370009,608,646,254,252,2,3,-,3199.979004,3398.518066,10,10,255,255,3049702709,801626447,61,65,0,0,10147.18264,278.686281,1424237974,1424237975,152.223222,148.428,0.097874,0.03328,0.064594,0,1,,, ,3,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,39211,149.171.126.13,3306,tcp,FIN,0.720283,608,646,254,252,2,3,-,6086.496582,6464.125977,10,10,255,255,2852486059,1103040875,61,65,0,0,4300.435434,98.874781,1424237977,1424237977,80.031444,62.848555,0.172711,0.120322,0.052389,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.3,42088,149.171.126.13,25,tcp,FIN,2.409041,8073,1796,62,252,10,8,smtp,25779.55469,5668.645996,26,20,255,255,117223227,1340300158,311,90,0,0,7448.062758,243.615328,1424237976,1424237978,96.361643,124.594898,0.088513,0.024826,0.063687,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,13073,149.171.126.13,3306,tcp,FIN,0.786561,608,646,254,252,2,3,-,5573.629883,5919.438965,10,10,255,255,1739311224,2309829216,61,65,0,0,4761.493168,103.759914,1424237978,1424237979,87.306667,78.445,0.151817,0.08055,0.071267,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,3154,149.171.126.13,3306,tcp,FIN,1.003245,608,646,254,252,2,3,-,4369.819824,4640.939941,10,10,255,255,494982495,1464687765,61,65,0,0,5823.697205,132.611266,1424237981,1424237982,111.307,103.963336,0.14961,0.067566,0.082044,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,64194,149.171.126.13,3306,tcp,FIN,0.844922,608,646,254,252,2,3,-,5188.644531,5510.567871,10,10,255,255,3062122637,653011185,61,65,0,0,4773.458451,103.981945,1424237983,1424237983,93.880222,77.511219,0.190556,0.116948,0.073608,0,1,,, ,3,3,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.2,30393,149.171.126.13,3306,tcp,FIN,1.190412,608,646,254,252,2,3,-,3682.758545,3911.250732,10,10,255,255,2728436760,3825468088,61,65,0,0,7968.749448,208.695547,1424237984,1424237985,132.268,120.921891,0.174371,0.101543,0.072828,0,1,,, ,3,3,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.2,39777,149.171.126.13,80,tcp,FIN,0.699004,3250,268,254,252,2,1,-,33476.20313,2563.647705,10,6,255,255,982424833,3083427838,325,45,1,0,4079.016832,219.303406,1424237985,1424237986,72.618111,130.76,0.172549,0.045196,0.127353,0,1,1.0,, ,3,3,1,1,1,1,3,Exploits,1,exploits_11_14917112613
175.45.176.0,5904,149.171.126.13,143,tcp,FIN,3.395047,1882,181098,62,252,6,74,-,4319.233398,423965.875,38,154,255,255,785242300,215910005,50,1176,0,0,4899.426274,2230.170731,1424237983,1424237986,91.749003,21.820791,0.13889,0.056457,0.082433,0,1,,, ,3,2,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,10508,149.171.126.13,3306,tcp,FIN,0.835558,608,646,254,252,2,3,-,5246.792969,5572.324219,10,10,255,255,1566386106,1511616351,61,65,0,0,4644.773066,114.960094,1424237988,1424237988,92.839778,79.798109,0.229839,0.097839,0.132,0,1,,, ,1,2,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,13566,149.171.126.13,3306,tcp,FIN,1.254535,608,646,254,252,2,3,-,3494.521973,3711.335449,10,10,255,255,374917101,236250703,61,65,0,0,8411.460882,209.525453,1424237989,1424237990,139.326222,122.191,0.216226,0.154808,0.061418,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,12362,149.171.126.13,3306,tcp,FIN,0.835726,608,646,254,252,2,3,-,5245.738281,5571.203613,10,10,255,255,808241344,866269436,61,65,0,0,4723.517987,99.327328,1424237991,1424237992,92.788667,83.215,0.180356,0.086786,0.09357,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,30471,149.171.126.13,3306,tcp,FIN,0.871677,608,646,254,252,2,3,-,5029.38623,5341.428223,10,10,255,255,363780148,4256200864,61,65,0,0,5185.761028,115.750578,1424237993,1424237994,96.853,88.749555,0.146279,0.072322,0.073957,0,1,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30471,149.171.126.13,3306,tcp,FIN,0.871677,608,646,254,252,2,3,-,5029.38623,5341.428223,10,10,255,255,363780148,4256200864,61,65,0,0,5185.761028,115.750578,1424237993,1424237994,96.853,88.749555,0.146279,0.072322,0.073957,0,1,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_11_14917112613
175.45.176.2,14125,149.171.126.13,3306,tcp,FIN,2.360717,608,646,254,252,2,3,-,1857.062866,1972.282104,10,10,255,255,3635802358,4265622743,61,65,0,0,19675.5168,557.9795,1424237995,1424237997,262.301889,250.881781,0.162397,0.08326,0.079137,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,14021,149.171.126.13,3306,tcp,FIN,1.220632,608,646,254,252,2,3,-,3591.582275,3814.41748,10,10,255,255,514418156,3669315009,61,65,0,0,7137.33565,181.512922,1424237998,1424237999,135.625778,114.222664,0.250865,0.110929,0.139936,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30805,149.171.126.13,3306,tcp,FIN,0.759107,608,646,254,252,2,3,-,5775.207031,6133.522949,10,10,255,255,1838562691,1564420414,61,65,0,0,4727.080598,111.948891,1424238001,1424238001,84.345222,76.006445,0.145255,0.074086,0.071169,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,24267,149.171.126.13,3306,tcp,FIN,1.297034,608,646,254,252,2,3,-,3380.019287,3589.728516,10,10,255,255,2274595212,4039047008,61,65,0,0,9507.281141,255.151922,1424238002,1424238004,144.102667,134.652891,0.154976,0.085148,0.069828,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,2356,149.171.126.13,3306,tcp,FIN,1.907452,608,646,254,252,2,3,-,2298.354004,2440.952637,10,10,255,255,3557178088,2060796681,61,65,0,0,13773.95534,399.361469,1424238005,1424238006,211.843889,200.293328,0.271636,0.104802,0.166834,0,1,,, ,2,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30368,149.171.126.13,3306,tcp,FIN,0.884894,608,646,254,252,2,3,-,4954.265625,5261.646973,10,10,255,255,2835266151,1468217192,61,65,0,0,5134.250303,115.874297,1424238007,1424238008,98.321556,88.187891,0.182605,0.090344,0.092261,0,1,,, ,3,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,10432,149.171.126.13,3306,tcp,FIN,1.062901,608,646,254,252,2,3,-,4124.561035,4380.464355,10,10,255,255,3867205216,968581192,61,65,0,0,6854.668506,194.91325,1424238008,1424238009,118.100111,106.267,0.233439,0.105852,0.127587,0,1,,, ,3,2,1,1,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,30462,149.171.126.13,3306,tcp,FIN,1.13698,608,646,254,252,2,3,-,3855.828369,4095.058594,10,10,255,255,3957784097,1961640085,61,65,0,0,6283.970467,155.764828,1424238011,1424238012,126.331111,115.725336,0.311507,0.09473,0.216777,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,9529,149.171.126.13,3306,tcp,FIN,1.415828,608,646,254,252,2,3,-,3096.421387,3288.535156,10,10,255,255,2924796444,1938618827,61,65,0,0,9368.028485,214.603547,1424238013,1424238014,157.314222,142.831219,0.205129,0.095187,0.109942,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,exploits_11_14917112613
175.45.176.2,9461,149.171.126.13,3306,tcp,FIN,1.052939,608,646,254,252,2,3,-,4163.583984,4421.908203,10,10,255,255,1285736936,2114991703,61,65,0,0,6046.772312,149.346359,1424238016,1424238017,116.981222,104.518781,0.235663,0.112263,0.1234,0,1,,, ,3,2,2,3,1,1,2,Exploits,1,exploits_11_14917112613
175.45.176.2,55404,149.171.126.13,1100,tcp,FIN,1.170828,12976,354,254,252,6,1,-,83742.44531,2118.15918,18,8,255,255,273581757,852285335,721,44,0,0,5192.987146,260.081,1424238016,1424238017,68.872235,157.089859,0.179497,0.070534,0.108963,0,1,,, ,3,2,2,3,1,1,2,Exploits,1,exploits_11_14917112613
