srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id,total_duration,cumulative_duration,remaining_time
175.45.176.2,56406,149.171.126.11,25,tcp,FIN,1.409412,3062,1814,62,252,7,8,smtp,16591.31641,9785.640625,22,20,255,255,4055747859,2783447278,139,91,0,0,3766.016754,107.587898,1424260100,1424260101,67.11486,72.222422,0.121501,0.03667,0.084831,0,1,,, ,1,1,1,4,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,59.802521,233.96684599999998
175.45.176.2,4488,149.171.126.11,80,tcp,FIN,0.83988,802,4346,62,252,2,3,http,6877.172852,37948.27734,10,12,255,255,1408984374,2484554622,80,362,1,1663,6012.581416,5050.604859,1424260147,1424260147,93.211778,73.842183,0.059449,0.027607,0.031842,0,1,1.0,, ,1,1,1,4,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,60.642401,233.12696599999998
175.45.176.0,23632,149.171.126.11,22,tcp,FIN,0.519346,536,44058,62,252,1,17,ssh,7578.762695,660815.75,12,38,255,255,2218580109,239506329,45,1159,0,0,3218.562483,1858.485382,1424260149,1424260150,47.213273,12.678594,0.104467,0.049188,0.055279,0,1,,, ,1,1,1,24,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,61.161747,232.60762
175.45.176.0,11783,149.171.126.11,111,tcp,FIN,0.690805,564,354,254,252,2,1,-,5882.991211,3590.014404,10,8,255,255,477412946,1961584565,56,44,0,0,5614.848979,136.111844,1424260154,1424260155,76.756111,95.819,0.069364,0.019364,0.05,0,1,,, ,1,1,1,16,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1547.798085,91.51515000000018
175.45.176.2,29353,149.171.126.11,80,tcp,FIN,0.386168,786,4244,62,252,2,3,http,14667.19141,79136.53906,10,10,255,255,562771792,1056512396,79,424,1,1663,2064.691412,2313.062038,1424260164,1424260165,42.798778,38.51,0.069393,0.03957,0.029823,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,61.547914999999996,232.221452
175.45.176.0,18514,149.171.126.11,80,tcp,FIN,0.551003,836,2548,62,252,2,2,http,10932.79004,32377.32031,10,8,255,255,3394982359,2965381337,84,319,1,858,3235.948915,112.898367,1424260185,1424260185,61.222556,63.962,0.22298,0.085926,0.137054,0,1,1.0,, ,2,1,1,18,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,62.098918,231.670449
175.45.176.2,21789,149.171.126.11,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260188,1424260188,0.003,0.0,0.0,0.0,0.0,0,2,,, ,5,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1547.798088,91.51514700000007
175.45.176.3,34792,149.171.126.11,111,udp,INT,7e-06,168,0,254,0,0,0,-,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260192,1424260192,0.007,0.0,0.0,0.0,0.0,0,2,,, ,1,2,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1547.798095,91.51513999999997
175.45.176.3,13376,149.171.126.11,520,udp,INT,5e-06,104,0,254,0,0,0,-,83200000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424260220,1424260220,0.005,0.0,0.0,0.0,0.0,0,2,,, ,6,5,1,2,1,1,5,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016114,271.0838600000002
175.45.176.3,10821,149.171.126.11,520,udp,INT,8e-06,184,0,254,0,0,0,-,92000000.0,0.0,2,0,0,0,0,0,92,0,0,0,0.0,0.0,1424260221,1424260221,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,5,2,3,2,1,5,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016122,271.0838520000002
175.45.176.3,4606,149.171.126.11,520,udp,INT,8e-06,144,0,254,0,0,0,-,72000000.0,0.0,2,0,0,0,0,0,72,0,0,0,0.0,0.0,1424260221,1424260221,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,5,2,3,2,1,5,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.01613,271.0838440000002
175.45.176.3,1570,149.171.126.11,520,udp,INT,3e-06,264,0,254,0,0,0,-,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260222,1424260222,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,5,2,3,2,1,5,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016133,271.0838410000001
175.45.176.3,3064,149.171.126.11,520,udp,INT,3e-06,224,0,254,0,0,0,-,298666656.0,0.0,2,0,0,0,0,0,112,0,0,0,0.0,0.0,1424260222,1424260222,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,5,2,3,2,1,5,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016136,271.083838
175.45.176.3,13159,149.171.126.11,520,udp,INT,9e-06,304,0,254,0,0,0,-,135111104.0,0.0,2,0,0,0,0,0,152,0,0,0,0.0,0.0,1424260223,1424260223,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,1,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016145,271.08382900000015
175.45.176.3,3132,149.171.126.11,520,udp,INT,3e-06,344,0,254,0,0,0,-,458666656.0,0.0,2,0,0,0,0,0,172,0,0,0,0.0,0.0,1424260224,1424260224,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016148,271.08382600000004
175.45.176.3,6437,149.171.126.11,520,udp,INT,1e-06,384,0,254,0,0,0,-,1536000000.0,0.0,2,0,0,0,0,0,192,0,0,0,0.0,0.0,1424260225,1424260225,0.001,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,1,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016149,271.08382500000016
175.45.176.1,11699,149.171.126.11,143,tcp,FIN,15.372617,9024,1633778,62,252,6,620,-,4673.244629,849544.375,204,1244,255,255,2498626068,1408337086,44,1313,0,0,3694.714509,1508.08625,1424260210,1424260225,75.722392,12.3139,0.175144,0.078752,0.096392,0,1,,, ,1,4,2,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,77.471535,216.29783199999997
175.45.176.3,2772,149.171.126.11,520,udp,INT,1e-06,464,0,254,0,0,0,-,1856000000.0,0.0,2,0,0,0,0,0,232,0,0,0,0.0,0.0,1424260227,1424260227,0.001,0.0,0.0,0.0,0.0,0,2,,, ,5,3,2,4,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.01615,271.0838240000003
175.45.176.3,52105,149.171.126.11,520,udp,INT,9e-06,424,0,254,0,0,0,-,188444432.0,0.0,2,0,0,0,0,0,212,0,0,0,0.0,0.0,1424260227,1424260227,0.009,0.0,0.0,0.0,0.0,0,2,,, ,5,3,2,4,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016159,271.0838150000004
175.45.176.3,12547,149.171.126.11,520,udp,INT,9e-06,504,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,252,0,0,0,0.0,0.0,1424260228,1424260228,0.009,0.0,0.0,0.0,0.0,0,2,,, ,5,3,1,2,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016168,271.0838060000001
175.45.176.1,28164,149.171.126.11,25,tcp,FIN,3.061862,40936,1806,62,252,21,8,smtp,104731.0469,4522.738281,48,24,255,255,3738697649,3346778370,853,75,0,0,5853.576856,232.988422,1424260226,1424260229,65.146,128.299648,0.253167,0.110209,0.142958,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,80.533397,213.23597
175.45.176.3,3072,149.171.126.11,520,udp,INT,1e-06,544,0,254,0,0,0,-,2176000000.0,0.0,2,0,0,0,0,0,272,0,0,0,0.0,0.0,1424260230,1424260230,0.001,0.0,0.0,0.0,0.0,0,2,,, ,3,3,2,5,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016169,271.0838050000002
175.45.176.3,20765,149.171.126.11,520,udp,INT,9e-06,584,0,254,0,0,0,-,259555552.0,0.0,2,0,0,0,0,0,292,0,0,0,0.0,0.0,1424260230,1424260230,0.009,0.0,0.0,0.0,0.0,0,2,,, ,3,3,2,5,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016178,271.08379600000035
175.45.176.3,13163,149.171.126.11,520,udp,INT,1e-05,624,0,254,0,0,0,-,249600000.0,0.0,2,0,0,0,0,0,312,0,0,0,0.0,0.0,1424260231,1424260231,0.01,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,1,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016188,271.08378600000015
175.45.176.3,2774,149.171.126.11,520,udp,INT,2e-06,664,0,254,0,0,0,-,1328000000.0,0.0,2,0,0,0,0,0,332,0,0,0,0.0,0.0,1424260233,1424260233,0.002,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,2,1,1,1,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.01619,271.0837840000004
175.45.176.3,1122,149.171.126.11,520,udp,INT,9e-06,744,0,254,0,0,0,-,330666656.0,0.0,2,0,0,0,0,0,372,0,0,0,0.0,0.0,1424260235,1424260235,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,3,2,3,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016199,271.08377500000006
175.45.176.3,4457,149.171.126.11,520,udp,INT,6e-06,704,0,254,0,0,0,-,469333312.0,0.0,2,0,0,0,0,0,352,0,0,0,0.0,0.0,1424260235,1424260235,0.006,0.0,0.0,0.0,0.0,0,2,,, ,6,3,2,3,2,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016205,271.0837690000003
175.45.176.3,3102,149.171.126.11,520,udp,INT,1e-05,784,0,254,0,0,0,-,313600000.0,0.0,2,0,0,0,0,0,392,0,0,0,0.0,0.0,1424260236,1424260236,0.01,0.0,0.0,0.0,0.0,0,2,,, ,6,3,1,3,1,1,3,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016215,271.0837590000001
175.45.176.3,62510,149.171.126.11,520,udp,INT,4e-06,904,0,254,0,0,0,-,904000000.0,0.0,2,0,0,0,0,0,452,0,0,0,0.0,0.0,1424260237,1424260237,0.004,0.0,0.0,0.0,0.0,0,2,,, ,10,6,3,4,3,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016219,271.0837550000001
175.45.176.3,12559,149.171.126.11,520,udp,INT,4e-06,864,0,254,0,0,0,-,864000000.0,0.0,2,0,0,0,0,0,432,0,0,0,0.0,0.0,1424260237,1424260237,0.004,0.0,0.0,0.0,0.0,0,2,,, ,10,6,3,4,3,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016223,271.0837510000001
175.45.176.3,8699,149.171.126.11,520,udp,INT,7e-06,824,0,254,0,0,0,-,470857152.0,0.0,2,0,0,0,0,0,412,0,0,0,0.0,0.0,1424260237,1424260237,0.007,0.0,0.0,0.0,0.0,0,2,,, ,10,6,3,4,3,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.01623,271.083744
175.45.176.3,1586,149.171.126.11,520,udp,INT,4e-06,984,0,254,0,0,0,-,984000000.0,0.0,2,0,0,0,0,0,492,0,0,0,0.0,0.0,1424260238,1424260238,0.004,0.0,0.0,0.0,0.0,0,2,,, ,10,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016234,271.08374000000003
175.45.176.3,6188,149.171.126.11,520,udp,INT,3e-06,944,0,254,0,0,0,-,1258666624.0,0.0,2,0,0,0,0,0,472,0,0,0,0.0,0.0,1424260238,1424260238,0.003,0.0,0.0,0.0,0.0,0,2,,, ,10,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016237,271.0837370000004
175.45.176.3,2773,149.171.126.11,520,udp,INT,6e-06,1024,0,254,0,0,0,-,682666624.0,0.0,2,0,0,0,0,0,512,0,0,0,0.0,0.0,1424260239,1424260239,0.006,0.0,0.0,0.0,0.0,0,2,,, ,10,6,1,3,1,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016243,271.08373100000017
175.45.176.3,13306,149.171.126.11,520,udp,INT,9e-06,1064,0,254,0,0,0,-,472888864.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424260240,1424260240,0.009,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,2,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016252,271.0837220000003
175.45.176.3,4594,149.171.126.11,520,udp,INT,6e-06,1104,0,254,0,0,0,-,736000000.0,0.0,2,0,0,0,0,0,552,0,0,0,0.0,0.0,1424260240,1424260240,0.006,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,2,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016258,271.0837160000001
175.45.176.3,41118,149.171.126.11,520,udp,INT,1e-05,1144,0,254,0,0,0,-,457600000.0,0.0,2,0,0,0,0,0,572,0,0,0,0.0,0.0,1424260241,1424260241,0.01,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016268,271.08370600000035
175.45.176.3,1275,149.171.126.11,520,udp,INT,1e-05,1304,0,254,0,0,0,-,521600000.0,0.0,2,0,0,0,0,0,652,0,0,0,0.0,0.0,1424260241,1424260241,0.01,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016278,271.08369600000015
175.45.176.3,3070,149.171.126.11,520,udp,INT,4e-06,1984,0,254,0,0,0,-,1984000000.0,0.0,2,0,0,0,0,0,992,0,0,0,0.0,0.0,1424260242,1424260242,0.004,0.0,0.0,0.0,0.0,0,2,,, ,6,4,1,1,1,1,4,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016282,271.08369200000016
175.45.176.3,3104,149.171.126.11,520,udp,INT,2e-06,2024,0,254,0,0,0,-,4048000000.0,0.0,2,0,0,0,0,0,1012,0,0,0,0.0,0.0,1424260242,1424260242,0.002,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016284,271.0836900000004
175.45.176.3,11635,149.171.126.11,520,udp,INT,5e-06,1504,0,254,0,0,0,-,1203200000.0,0.0,2,0,0,0,0,0,752,0,0,0,0.0,0.0,1424260242,1424260242,0.005,0.0,0.0,0.0,0.0,0,2,,, ,8,6,2,3,2,1,6,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016289,271.08368500000006
175.45.176.3,14212,149.171.126.11,520,udp,INT,6e-06,2624,0,254,0,0,0,-,1749333248.0,0.0,2,0,0,0,0,0,1312,0,0,0,0.0,0.0,1424260243,1424260243,0.006,0.0,0.0,0.0,0.0,0,2,,, ,6,4,1,1,1,1,4,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016295,271.0836790000003
175.45.176.3,13160,149.171.126.11,520,udp,INT,9e-06,2704,0,254,0,0,0,-,1201777792.0,0.0,2,0,0,0,0,0,1352,0,0,0,0.0,0.0,1424260244,1424260244,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,4,2,3,2,1,4,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016304,271.08367
175.45.176.3,63004,149.171.126.11,520,udp,INT,1e-05,2664,0,254,0,0,0,-,1065600000.0,0.0,2,0,0,0,0,0,1332,0,0,0,0.0,0.0,1424260244,1424260244,0.01,0.0,0.0,0.0,0.0,0,2,,, ,6,4,2,3,2,1,4,Fuzzers,1,fuzzers_3_14917112611,2654.099974,2383.016314,271.08366000000024
175.45.176.2,36457,149.171.126.11,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260248,1424260248,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1547.798098,91.5151370000001
175.45.176.2,54576,149.171.126.11,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260253,1424260253,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1547.798101,91.51513399999999
175.45.176.2,49822,149.171.126.11,25,tcp,FIN,1.746489,87178,2206,62,252,39,8,smtp,394579.0625,9770.458984,84,30,255,255,1839201451,1200337409,1038,74,0,0,1748.608158,66.629055,1424260276,1424260278,21.042037,55.990898,0.145461,0.077888,0.067573,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,82.279886,211.48948099999998
175.45.176.3,17480,149.171.126.11,24800,tcp,FIN,1.12811,836,690,254,252,4,4,-,5510.100586,4545.655762,14,14,255,255,1047147512,2367611888,60,49,0,0,5683.124464,119.125977,1424260319,1424260320,86.777692,92.018164,0.07197,0.023141,0.048829,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,83.407996,210.361371
175.45.176.0,52701,149.171.126.11,80,tcp,FIN,0.40149,914,1268,62,252,2,2,http,16398.91406,22117.61133,10,8,255,255,65734356,2385880068,91,159,1,210,2212.843485,67.018773,1424260322,1424260322,44.61,50.839145,0.072781,0.044784,0.027997,0,1,1.0,, ,1,1,1,7,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,83.80948599999999,209.959881
175.45.176.1,25907,149.171.126.11,111,tcp,FIN,0.833508,564,354,254,252,2,1,-,4875.777832,2975.376221,10,8,255,255,1412642097,3921938313,56,44,0,0,6125.965507,149.884172,1424260346,1424260347,85.668556,111.38543,0.135769,0.053801,0.081968,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1548.631609,90.68162600000005
175.45.176.0,14614,149.171.126.11,80,tcp,FIN,0.47527,884,268,254,252,2,1,http,13398.69922,3770.488281,10,6,255,255,2442878476,514751778,88,45,1,0,2718.057531,127.819344,1424260377,1424260378,49.553222,83.751797,0.079507,0.056508,0.022999,0,1,1.0,, ,2,1,1,18,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1549.106879,90.20635600000014
175.45.176.2,61624,149.171.126.11,445,tcp,FIN,0.505762,1138,688,254,252,3,2,-,16513.69727,9522.265625,12,8,255,255,3246782668,4170973001,95,86,0,0,2102.358302,84.483867,1424260395,1424260396,41.322636,68.75243,0.081305,0.024486,0.056819,0,1,,, ,1,1,1,1,1,1,1,DoS,1,dos_3_14917112611,329.619871,99.32223099999999,230.29764
175.45.176.1,45580,149.171.126.11,19813,tcp,FIN,0.438941,584,268,254,252,2,1,-,9586.709961,4082.553223,10,6,255,255,2359639260,3732562268,58,45,0,0,2997.966202,151.385,1424260404,1424260404,47.278889,84.752602,0.066067,0.015172,0.050895,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,84.24842699999999,209.52094
175.45.176.0,28107,149.171.126.11,80,tcp,FIN,0.973091,1856,149785,62,252,2,57,http,14674.88672,1220983.375,26,118,255,255,2977284363,653662614,71,1269,1,72192,1974.416111,982.440069,1424260413,1424260413,38.923639,8.129393,0.080513,0.021212,0.059301,0,1,1.0,, ,1,1,1,34,1,1,1,Generic,1,generic_1_14917112611,1289.235708,1245.284231,43.95147699999984
175.45.176.0,37928,149.171.126.11,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424260416,1424260416,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,33,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1549.106887,90.20634800000016
175.45.176.0,32944,149.171.126.11,80,tcp,FIN,0.437308,902,268,254,252,2,1,http,14854.51856,4097.79834,10,6,255,255,1876411438,3934507739,90,45,1,0,2618.31052,133.904562,1424260420,1424260420,48.589778,70.317797,0.136985,0.068254,0.068731,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,84.685735,209.083632
175.45.176.0,55295,149.171.126.11,80,tcp,FIN,0.662181,1370,36502,62,252,2,14,http,15379.48047,428027.9688,14,34,255,255,3186381959,3778180170,98,1074,1,17185,3283.878485,2070.77639,1424260434,1424260435,50.937,18.924091,0.073041,0.020161,0.05288,0,1,1.0,, ,1,1,1,10,1,1,1,Generic,1,generic_1_14917112611,1289.235708,1245.946412,43.28929599999992
175.45.176.3,11074,149.171.126.11,80,tcp,FIN,0.957594,2630,42892,62,252,6,18,http,20877.32422,349801.6875,20,42,255,255,231807214,1220610723,132,1021,1,109,2998.227745,2151.884186,1424260441,1424260442,50.399684,22.866146,0.074476,0.019196,0.05528,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,85.643329,208.126038
175.45.176.3,11074,149.171.126.11,80,tcp,FIN,0.957594,2630,42892,62,252,6,18,http,20877.32422,349801.6875,20,42,255,255,231807214,1220610723,132,1021,1,109,2998.227745,2151.884186,1424260441,1424260442,50.399684,22.866146,0.074476,0.019196,0.05528,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,86.600923,207.168444
175.45.176.3,12404,149.171.126.11,67,udp,INT,1e-05,2876,0,254,0,0,0,-,1150400000.0,0.0,2,0,0,0,0,0,1438,0,0,0,0.0,0.0,1424260456,1424260456,0.01,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,86.600933,207.168434
175.45.176.2,1506,149.171.126.11,139,tcp,FIN,3.495148,6244,3566,254,252,11,11,-,13872.94629,7892.083496,34,30,255,255,294720517,321052313,184,119,0,0,6168.648812,166.596984,1424260474,1424260478,105.913576,115.642484,0.114211,0.092078,0.022133,0,1,,, ,2,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,90.096081,203.673286
175.45.176.0,6755,149.171.126.11,80,tcp,FIN,0.483037,744,4202,62,252,2,3,http,11096.45898,62637.02344,10,10,255,255,1391355387,3007253336,74,420,1,1663,3186.378943,3714.380484,1424260496,1424260496,53.640444,49.783667,0.054146,0.034975,0.019171,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,90.579118,203.190249
175.45.176.0,6755,149.171.126.11,80,tcp,FIN,0.483037,744,4202,62,252,2,3,http,11096.45898,62637.02344,10,10,255,255,1391355387,3007253336,74,420,1,1663,3186.378943,3714.380484,1424260496,1424260496,53.640444,49.783667,0.054146,0.034975,0.019171,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,91.062155,202.70721199999997
175.45.176.0,46976,149.171.126.11,80,tcp,FIN,0.205475,1314,268,254,252,2,1,http,46059.12891,8721.255859,10,6,255,255,2204486000,1990559986,131,45,1,0,1183.326781,50.607621,1424260500,1424260500,20.689778,33.332801,0.096599,0.038805,0.057794,0,1,1.0,, ,1,1,1,18,1,1,1,Worms,1,worms_1_14917112611,23.512654,21.993738999999998,1.5189150000000033
175.45.176.1,46357,149.171.126.11,21,tcp,FIN,0.521064,2018,822,254,252,4,5,ftp,28771.89844,11729.8457,14,14,255,255,2821412561,3159712889,144,59,0,0,1940.62562,42.360402,1424260502,1424260502,40.01554,36.743078,0.08292,0.043401,0.039519,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,1246.467476,42.7682319999999
175.45.176.1,40805,149.171.126.11,80,tcp,FIN,0.248352,756,4214,62,252,2,2,http,21936.60547,122181.4141,10,10,255,255,4182467519,2334014472,76,421,1,1663,1397.233759,1869.851296,1424260504,1424260504,27.594667,23.262444,0.067366,0.021384,0.045982,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,91.310507,202.45886
175.45.176.1,40716,149.171.126.11,8045,tcp,FIN,0.267879,1372,268,254,252,2,1,-,36882.32422,6689.587402,10,6,255,255,2014913833,3084770651,137,45,0,0,1387.22388,65.648648,1424260507,1424260507,26.657556,49.680199,0.072836,0.019469,0.053367,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,91.578386,202.190981
175.45.176.1,59019,149.171.126.11,9088,tcp,FIN,1.211654,3538,1782,254,252,9,8,-,22389.23047,11178.10938,24,20,255,255,1084712711,334313584,147,89,0,0,2594.70026,73.306266,1424260518,1424260519,51.680741,60.852895,0.079258,0.055445,0.023813,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112611,1289.235708,1247.67913,41.556577999999945
175.45.176.3,9329,149.171.126.11,111,tcp,FIN,0.759624,564,354,254,252,2,1,-,5350.015137,3264.773193,10,8,255,255,429900484,365136962,56,44,0,0,6372.153769,150.027359,1424260522,1424260523,81.947778,105.216141,0.073016,0.023108,0.049908,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112611,1639.313235,1549.866511,89.44672400000013
175.45.176.1,63710,149.171.126.11,80,tcp,FIN,0.312193,1720,12246,62,252,2,5,http,39667.76953,291409.4688,10,14,255,255,3146966231,2780434338,172,875,1,5461,1871.814513,1630.030545,1424260530,1424260531,34.688111,17.204231,0.131712,0.077286,0.054426,0,1,1.0,, ,2,1,1,2,1,1,1,Generic,1,generic_1_14917112611,1289.235708,1247.991323,41.244384999999966
175.45.176.2,65415,149.171.126.11,80,tcp,FIN,1.103843,976,268,254,252,2,1,http,6370.471191,1623.419312,10,6,255,255,1268436801,2783693183,98,45,1,0,8232.192518,380.080594,1424260542,1424260543,117.804222,211.871797,0.084236,0.044476,0.03976,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,92.68222899999999,201.08713799999998
175.45.176.1,27821,149.171.126.11,110,tcp,FIN,0.827292,956,3320,62,252,7,8,pop3,8790.125,30499.50781,20,20,255,255,1835158054,3146572650,48,166,0,0,2130.009493,51.370891,1424260549,1424260550,43.541685,42.321633,0.075316,0.022225,0.053091,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,93.50952099999999,200.25984599999998
175.45.176.3,55180,149.171.126.11,80,tcp,FIN,0.539048,958,354,254,252,2,1,http,12807.76465,4600.703125,10,8,255,255,3900253307,380345632,96,44,1,0,3704.268573,116.057414,1424260568,1424260569,55.521111,70.236711,0.099854,0.047384,0.05247,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_30_14917112611,293.769367,94.048569,199.720798
